benchmark,model,task,base_task,equation,matched,sa1_round,n_matched,n_located,max_steps,source,source_file
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG0,1,1,15,15,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG0.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG10,1,0,79,79,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG10.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG11,1,2,69,69,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG11.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG12,1,0,54,54,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG12.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG13,1,1,7,7,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG13.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG14,1,6,32,32,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG14.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG15,1,1,57,57,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG15.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG16,1,1,44,44,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG16.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG17,1,1,18,18,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG17.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG18,1,1,18,18,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG18.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG19,1,16,65,65,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG19.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG1,1,2,36,36,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG1.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG20,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/BPG20.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG21,1,3,20,20,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG21.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG22,1,10,52,52,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG22.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG23,1,2,47,47,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG23.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG2,1,2,65,65,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG2.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG3,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/BPG3.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG4,1,2,60,60,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG4.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG5,1,1,8,8,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG5.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG6,1,1,12,12,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG6.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG7,1,1,16,16,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG7.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG8,1,1,54,54,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG8.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,BPG9,1,3,2,2,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/BPG9.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK0,1,2,1,1,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK0.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK10,1,1,7,7,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK10.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK11,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK11.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK12,1,3,26,25,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK12.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK13,1,2,31,31,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK13.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK14,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK14.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK15,1,4,7,7,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK15.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK16,1,0,78,78,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK16.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK17,1,1,73,73,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK17.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK18,1,1,48,48,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK18.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK19,1,2,2,2,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK19.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK1,1,1,6,6,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK1.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK20,1,2,52,52,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK20.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK21,1,2,5,5,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK21.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK22,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK22.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK23,1,2,14,14,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK23.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK24,1,2,6,6,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK24.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK25,1,1,20,20,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK25.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK26,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK26.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK27,1,2,57,57,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK27.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK28,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK28.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK29,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/CRK29.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK2,1,1,4,4,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK2.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK30,1,3,4,4,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK30.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK31,1,3,8,8,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK31.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK32,1,2,47,47,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK32.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK33,1,2,4,4,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK33.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK34,1,1,50,50,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK34.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK35,1,1,50,50,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK35.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK3,1,3,1,1,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK3.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK4,1,1,58,58,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK4.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK5,1,1,35,35,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK5.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK6,1,4,46,46,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK6.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK7,1,1,50,50,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK7.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK8,1,1,18,18,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK8.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,CRK9,1,1,26,26,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/CRK9.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci0,1,8,1,1,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci0.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci10,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci10.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci11,1,4,13,13,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci11.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci12,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci12.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci13,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci13.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci14,1,0,40,40,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci14.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci16,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci16.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci18,1,2,1,1,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci18.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci19,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci19.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci1,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci1.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci20,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci20.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci21,1,1,5,5,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci21.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci22,1,2,35,35,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci22.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci23,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci23.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci24,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci24.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci25,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci25.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci28,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci28.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci2,1,1,5,5,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci2.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci3,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci3.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci4,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci4.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci5,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci5.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci6,1,2,1,1,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci6.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci7,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci7.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci8,1,2,14,14,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci8.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,MatSci9,1,0,23,23,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/MatSci9.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO0,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO0.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO10,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO10.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO11,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO11.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO12,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO12.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO13,1,20,36,36,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO13.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO14,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO14.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO15,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO15.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO16,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO16.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO17,1,1,49,49,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO17.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO18,1,2,56,56,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO18.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO19,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO19.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO1,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO1.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO20,1,7,29,29,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO20.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO21,1,3,51,51,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO21.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO22,1,2,43,43,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO22.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO23,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO23.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO24,1,2,51,51,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO24.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO25,1,1,41,41,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO25.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO26,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO26.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO27,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO27.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO28,1,4,50,50,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO28.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO29,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO29.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO2,1,24,22,22,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO2.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO30,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO30.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO31,1,4,54,54,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO31.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO32,1,13,51,51,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO32.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO33,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO33.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO34,1,5,51,51,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO34.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO35,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator2/opus-4-6/PO35.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO3,1,2,3,3,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO3.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO4,1,4,52,52,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO4.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO5,1,6,17,17,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO5.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO6,1,3,48,48,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO6.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO7,1,4,58,58,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO7.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO8,1,3,79,79,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO8.txt
llm-srbench,opus-4-6,degen_mutator2,degen_mutator2,PO9,1,6,45,45,30,scan,logs/llm-srbench/degen_mutator2/opus-4-6/PO9.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO0,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO0.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO10,1,1,21,21,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO10.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO11,1,2,2,2,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO11.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO12,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO12.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO13,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO13.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO14,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO14.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO15,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO15.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO16,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO16.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO17,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO17.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO18,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO18.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO19,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO19.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO1,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO1.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO20,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO20.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO21,1,5,4,4,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO21.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO22,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO22.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO23,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO23.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO24,1,5,3,3,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO24.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO25,1,1,3,3,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO25.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO26,1,6,1,1,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO26.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO27,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO27.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO28,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO28.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO29,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO29.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO2,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO2.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO30,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO30.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO31,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO31.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO32,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO32.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO33,1,2,3,3,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO33.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO34,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO34.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO35,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO35.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO36,1,2,2,2,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO36.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO37,1,7,3,3,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO37.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO38,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO38.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO39,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO39.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO3,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO3.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO40,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO40.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO41,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO41.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO42,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO42.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO43.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO4,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO4.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO5,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO5.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO6,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO6.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO7,1,2,6,6,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO7.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO8,1,2,2,2,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/PO8.txt
llm-srbench-noise5pct,opus-4-6,full,full,PO9,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/PO9.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG0,1,1,4,4,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG0.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG10,1,0,6,6,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG10.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG11,1,2,1,1,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG11.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG12,1,1,26,26,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG12.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG13,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/BPG13.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG14,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/BPG14.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG15,1,1,3,3,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG15.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG16,1,1,1,1,30,annotation,logs/llm-srbench-noise5pct/full/opus-4-6/BPG16.txt
llm-srbench-noise5pct,opus-4-6,full,full,BPG17,0,no_match,0,0,30,no_match,logs/llm-srbench-noise5pct/full/opus-4-6/BPG17.txt
